State_Name,District_Name,Crop_Year,Season,Crop,Temperature,Humidity,Soil_Moisture,Area,Production
Bihar,PASHCHIM CHAMPARAN,2008,Rabi       ,Wheat,37,40,46,80578.0,230611.0
Bihar,PASHCHIM CHAMPARAN,2008,Summer     ,Maize,36,41,50,6519.0,21342.0
Bihar,PASHCHIM CHAMPARAN,2008,Summer     ,Moong(Green Gram),37,42,55,297.0,155.0
Bihar,PASHCHIM CHAMPARAN,2008,Summer     ,Rice,36,40,54,9681.0,16297.0
Bihar,PASHCHIM CHAMPARAN,2008,Whole Year ,Dry chillies,34,45,52,590.0,1033.0
Bihar,PASHCHIM CHAMPARAN,2008,Whole Year ,Garlic,34,55,62,628.0,1106.0
Bihar,PASHCHIM CHAMPARAN,2008,Whole Year ,Onion,35,50,59,1224.0,9878.0
Bihar,PASHCHIM CHAMPARAN,2008,Whole Year ,Sugarcane,25,55,55,57413.0,2653512.0
Bihar,PASHCHIM CHAMPARAN,2008,Whole Year ,Turmeric,36,35,45,147.0,179.0
Bihar,PASHCHIM CHAMPARAN,2008,Winter     ,Rice,37,40,46,104422.0,200558.0
Bihar,PASHCHIM CHAMPARAN,2009,Autumn     ,Maize,36,41,50,2378.0,2179.0
Bihar,PASHCHIM CHAMPARAN,2009,Autumn     ,Rice,37,42,55,29293.0,47967.0
Bihar,PASHCHIM CHAMPARAN,2009,Kharif     ,Arhar/Tur,36,40,54,5926.0,4593.0
Bihar,PASHCHIM CHAMPARAN,2009,Kharif     ,Bajra,34,45,52,55.0,61.0
Bihar,PASHCHIM CHAMPARAN,2009,Kharif     ,Jute,34,55,62,82.0,752.0
Bihar,PASHCHIM CHAMPARAN,2009,Kharif     ,Mesta,35,50,59,7.0,50.0
Bihar,PASHCHIM CHAMPARAN,2009,Kharif     ,Moong(Green Gram),25,55,55,88.0,58.0
Bihar,PASHCHIM CHAMPARAN,2009,Kharif     ,Other Kharif pulses,36,35,45,400.0,283.0
Bihar,PASHCHIM CHAMPARAN,2009,Kharif     ,Ragi,37,40,46,17.0,12.0
Bihar,PASHCHIM CHAMPARAN,2009,Kharif     ,Small millets,36,41,50,103.0,81.0
Bihar,PASHCHIM CHAMPARAN,2009,Kharif     ,Urad,37,42,55,117.0,116.0
Bihar,PASHCHIM CHAMPARAN,2009,Rabi       ,Barley,36,40,54,755.0,942.0
Bihar,PASHCHIM CHAMPARAN,2009,Rabi       ,Khesari,34,45,52,233.0,241.0
Bihar,PASHCHIM CHAMPARAN,2009,Rabi       ,Linseed,34,55,62,644.0,545.0
Bihar,PASHCHIM CHAMPARAN,2009,Rabi       ,Maize,35,50,59,5967.0,22096.0
Bihar,PASHCHIM CHAMPARAN,2009,Rabi       ,Masoor,25,55,55,12925.0,8479.0
Bihar,PASHCHIM CHAMPARAN,2009,Rabi       ,Other  Rabi pulses,36,35,45,1088.0,812.0
Bihar,PASHCHIM CHAMPARAN,2009,Rabi       ,Peas & beans (Pulses),37,40,46,1067.0,1068.0
Bihar,PASHCHIM CHAMPARAN,2009,Rabi       ,Rapeseed &Mustard,36,41,50,18435.0,9918.0
Bihar,PASHCHIM CHAMPARAN,2009,Rabi       ,Sunflower,37,42,55,154.0,216.0
Bihar,PASHCHIM CHAMPARAN,2009,Rabi       ,Wheat,36,40,54,82065.0,172678.0
Bihar,PASHCHIM CHAMPARAN,2009,Summer     ,Maize,34,45,52,6030.0,14784.0
Bihar,PASHCHIM CHAMPARAN,2009,Summer     ,Moong(Green Gram),34,55,62,347.0,143.0
Bihar,PASHCHIM CHAMPARAN,2009,Summer     ,Rice,35,50,59,6712.0,8850.0
Bihar,PASHCHIM CHAMPARAN,2009,Whole Year ,Sugarcane,25,55,55,21226.0,672568.0
Bihar,PASHCHIM CHAMPARAN,2009,Winter     ,Rice,36,35,45,94368.0,119367.0
Bihar,PASHCHIM CHAMPARAN,2010,Autumn     ,Maize,37,40,46,2036.0,2956.0
Bihar,PASHCHIM CHAMPARAN,2010,Autumn     ,Rice,36,41,50,33623.0,38155.0
Bihar,PASHCHIM CHAMPARAN,2010,Kharif     ,Arhar/Tur,37,42,55,4511.0,5540.0
Bihar,PASHCHIM CHAMPARAN,2010,Kharif     ,Jute,36,40,54,79.0,721.0
Bihar,PASHCHIM CHAMPARAN,2010,Kharif     ,Mesta,34,45,52,7.0,120.0
Bihar,PASHCHIM CHAMPARAN,2010,Kharif     ,Moong(Green Gram),34,55,62,98.0,64.0
Bihar,PASHCHIM CHAMPARAN,2010,Kharif     ,Other Kharif pulses,35,50,59,63.0,43.0
Bihar,PASHCHIM CHAMPARAN,2010,Kharif     ,Ragi,25,55,55,9.0,14.0
Bihar,PASHCHIM CHAMPARAN,2010,Kharif     ,Safflower,36,35,45,21.0,17.0
Bihar,PASHCHIM CHAMPARAN,2010,Kharif     ,Sesamum,37,40,46,172.0,136.0
Bihar,PASHCHIM CHAMPARAN,2010,Kharif     ,Small millets,36,41,50,55.0,43.0
Bihar,PASHCHIM CHAMPARAN,2010,Kharif     ,Urad,37,42,55,90.0,78.0
Bihar,PASHCHIM CHAMPARAN,2010,Rabi       ,Barley,36,40,54,806.0,1056.0
Bihar,PASHCHIM CHAMPARAN,2010,Rabi       ,Gram,34,45,52,75.0,78.0
Bihar,PASHCHIM CHAMPARAN,2010,Rabi       ,Khesari,34,55,62,387.0,381.0
Bihar,PASHCHIM CHAMPARAN,2010,Rabi       ,Linseed,35,50,59,650.0,532.0
Bihar,PASHCHIM CHAMPARAN,2010,Rabi       ,Maize,25,55,55,5175.0,16306.0
Bihar,PASHCHIM CHAMPARAN,2010,Rabi       ,Masoor,36,35,45,15145.0,9738.0
Bihar,PASHCHIM CHAMPARAN,2010,Rabi       ,Other  Rabi pulses,37,40,46,945.0,702.0
Bihar,PASHCHIM CHAMPARAN,2010,Rabi       ,Peas & beans (Pulses),36,41,50,896.0,927.0
Bihar,PASHCHIM CHAMPARAN,2010,Rabi       ,Rapeseed &Mustard,37,42,55,16116.0,13312.0
Bihar,PASHCHIM CHAMPARAN,2010,Rabi       ,Sunflower,36,40,54,130.0,186.0
Bihar,PASHCHIM CHAMPARAN,2010,Rabi       ,Wheat,34,45,52,71592.0,192215.0
Bihar,PASHCHIM CHAMPARAN,2010,Summer     ,Maize,34,55,62,3949.0,11683.0
Bihar,PASHCHIM CHAMPARAN,2010,Summer     ,Moong(Green Gram),35,50,59,236.0,121.0
Bihar,PASHCHIM CHAMPARAN,2010,Summer     ,Rice,25,55,55,2447.0,4320.0
Bihar,PASHCHIM CHAMPARAN,2010,Whole Year ,Sugarcane,36,35,45,125208.0,4873470.0
Bihar,PASHCHIM CHAMPARAN,2010,Winter     ,Rice,37,40,46,93308.0,117436.0
Bihar,PASHCHIM CHAMPARAN,2011,Autumn     ,Maize,36,41,50,2122.0,6880.0
Bihar,PASHCHIM CHAMPARAN,2011,Autumn     ,Rice,37,42,55,52990.0,104671.0
Bihar,PASHCHIM CHAMPARAN,2011,Kharif     ,Arhar/Tur,36,40,54,851.0,2266.0
Bihar,PASHCHIM CHAMPARAN,2011,Kharif     ,Bajra,34,45,52,57.0,64.0
Bihar,PASHCHIM CHAMPARAN,2011,Kharif     ,Groundnut,34,55,62,184.0,188.0
Bihar,PASHCHIM CHAMPARAN,2011,Kharif     ,Horse-gram,35,50,59,47.0,45.0
Bihar,PASHCHIM CHAMPARAN,2011,Kharif     ,Moong(Green Gram),25,55,55,98.0,55.0
Bihar,PASHCHIM CHAMPARAN,2011,Kharif     ,Other Kharif pulses,36,35,45,8.0,6.0
Bihar,PASHCHIM CHAMPARAN,2011,Kharif     ,Ragi,37,40,46,9.0,16.0
Bihar,PASHCHIM CHAMPARAN,2011,Kharif     ,Safflower,36,41,50,3.0,2.0
Bihar,PASHCHIM CHAMPARAN,2011,Kharif     ,Sesamum,37,42,55,64.0,57.0
Bihar,PASHCHIM CHAMPARAN,2011,Kharif     ,Urad,36,40,54,192.0,169.0
Bihar,PASHCHIM CHAMPARAN,2011,Rabi       ,Barley,34,45,52,164.0,337.0
Bihar,PASHCHIM CHAMPARAN,2011,Rabi       ,Gram,34,55,62,26.0,34.0
Bihar,PASHCHIM CHAMPARAN,2011,Rabi       ,Khesari,35,50,59,1002.0,759.0
Bihar,PASHCHIM CHAMPARAN,2011,Rabi       ,Linseed,25,55,55,894.0,773.0
Bihar,PASHCHIM CHAMPARAN,2011,Rabi       ,Maize,36,35,45,4467.0,14151.0
Bihar,PASHCHIM CHAMPARAN,2011,Rabi       ,Masoor,37,40,46,14105.0,19465.0
Bihar,PASHCHIM CHAMPARAN,2011,Rabi       ,Other  Rabi pulses,36,41,50,144.0,160.0
Bihar,PASHCHIM CHAMPARAN,2011,Rabi       ,Peas & beans (Pulses),37,42,55,789.0,813.0
Bihar,PASHCHIM CHAMPARAN,2011,Rabi       ,Rapeseed &Mustard,36,40,54,6478.0,10119.0
Bihar,PASHCHIM CHAMPARAN,2011,Rabi       ,Sunflower,34,45,52,53.0,79.0
Bihar,PASHCHIM CHAMPARAN,2011,Rabi       ,Wheat,34,55,62,71144.0,230808.0
Bihar,PASHCHIM CHAMPARAN,2011,Summer     ,Maize,35,50,59,3409.0,11029.0
Bihar,PASHCHIM CHAMPARAN,2011,Summer     ,Moong(Green Gram),25,55,55,850.0,333.0
Bihar,PASHCHIM CHAMPARAN,2011,Summer     ,Rice,36,35,45,273.0,447.0
Bihar,PASHCHIM CHAMPARAN,2011,Winter     ,Rice,37,40,46,119953.0,311459.0
Bihar,PASHCHIM CHAMPARAN,2012,Autumn     ,Maize,36,41,50,2129.0,7558.0
Bihar,PASHCHIM CHAMPARAN,2012,Autumn     ,Rice,37,42,55,47432.0,91581.0
Bihar,PASHCHIM CHAMPARAN,2012,Kharif     ,Arhar/Tur,36,40,54,617.0,766.0
Bihar,PASHCHIM CHAMPARAN,2012,Kharif     ,Bajra,34,45,52,17.0,19.0
Bihar,PASHCHIM CHAMPARAN,2012,Kharif     ,Groundnut,34,55,62,196.0,201.0
Bihar,PASHCHIM CHAMPARAN,2012,Kharif     ,Horse-gram,35,50,59,42.0,41.0
Bihar,PASHCHIM CHAMPARAN,2012,Kharif     ,Moong(Green Gram),25,55,55,45.0,21.0
Bihar,PASHCHIM CHAMPARAN,2012,Kharif     ,Other Kharif pulses,36,35,45,196.0,148.0
Bihar,PASHCHIM CHAMPARAN,2012,Kharif     ,Ragi,37,40,46,8.0,15.0
Bihar,PASHCHIM CHAMPARAN,2012,Kharif     ,Sesamum,36,41,50,57.0,50.0
Bihar,PASHCHIM CHAMPARAN,2012,Kharif     ,Urad,37,42,55,166.0,146.0
Bihar,PASHCHIM CHAMPARAN,2012,Rabi       ,Barley,36,40,54,127.0,194.0
Bihar,PASHCHIM CHAMPARAN,2012,Rabi       ,Gram,34,45,52,31.0,43.0
Bihar,PASHCHIM CHAMPARAN,2012,Rabi       ,Khesari,34,55,62,1281.0,1006.0
Bihar,PASHCHIM CHAMPARAN,2012,Rabi       ,Linseed,35,50,59,2049.0,1776.0
Bihar,PASHCHIM CHAMPARAN,2012,Rabi       ,Maize,25,55,55,5422.0,10600.0
Bihar,PASHCHIM CHAMPARAN,2012,Rabi       ,Masoor,36,35,45,10862.0,9493.0
Bihar,PASHCHIM CHAMPARAN,2012,Rabi       ,Other  Rabi pulses,37,40,46,111.0,122.0
Bihar,PASHCHIM CHAMPARAN,2012,Rabi       ,Peas & beans (Pulses),36,41,50,486.0,506.0
Bihar,PASHCHIM CHAMPARAN,2012,Rabi       ,Rapeseed &Mustard,37,42,55,8209.0,11731.0
Bihar,PASHCHIM CHAMPARAN,2012,Rabi       ,Safflower,36,40,54,2.0,2.0
Bihar,PASHCHIM CHAMPARAN,2012,Rabi       ,Sunflower,34,45,52,55.0,82.0
Bihar,PASHCHIM CHAMPARAN,2012,Rabi       ,Wheat,34,55,62,69523.0,178203.0
Bihar,PASHCHIM CHAMPARAN,2012,Summer     ,Maize,35,50,59,3506.0,17490.0
Bihar,PASHCHIM CHAMPARAN,2012,Summer     ,Moong(Green Gram),25,55,55,883.0,551.0
Bihar,PASHCHIM CHAMPARAN,2012,Summer     ,Rice,36,35,45,1581.0,3634.0
Bihar,PASHCHIM CHAMPARAN,2012,Whole Year ,Sugarcane,37,40,46,151761.0,7030930.0
Bihar,PASHCHIM CHAMPARAN,2012,Winter     ,Rice,36,41,50,114897.0,265446.0
Bihar,PASHCHIM CHAMPARAN,2013,Autumn     ,Maize,37,42,55,2239.0,6449.0
Bihar,PASHCHIM CHAMPARAN,2013,Autumn     ,Rice,36,40,54,48010.0,93968.0
Bihar,PASHCHIM CHAMPARAN,2013,Kharif     ,Arhar/Tur,34,45,52,528.0,714.0
Bihar,PASHCHIM CHAMPARAN,2013,Kharif     ,Bajra,34,55,62,32.0,36.0
Bihar,PASHCHIM CHAMPARAN,2013,Kharif     ,Groundnut,35,50,59,183.0,188.0
Bihar,PASHCHIM CHAMPARAN,2013,Kharif     ,Horse-gram,25,55,55,38.0,36.0
Bihar,PASHCHIM CHAMPARAN,2013,Kharif     ,Jowar,36,35,45,2.0,2.0
Bihar,PASHCHIM CHAMPARAN,2013,Kharif     ,Mesta,37,40,46,14.0,92.0
Bihar,PASHCHIM CHAMPARAN,2013,Kharif     ,Moong(Green Gram),36,41,50,11.0,6.0
Bihar,PASHCHIM CHAMPARAN,2013,Kharif     ,Other Kharif pulses,37,42,55,146.0,110.0
Bihar,PASHCHIM CHAMPARAN,2013,Kharif     ,Ragi,36,40,54,7.0,7.0
Bihar,PASHCHIM CHAMPARAN,2013,Kharif     ,Sannhamp,34,45,52,1.0,1.0
Bihar,PASHCHIM CHAMPARAN,2013,Kharif     ,Sesamum,34,55,62,69.0,60.0
Bihar,PASHCHIM CHAMPARAN,2013,Kharif     ,Urad,35,50,59,176.0,161.0
Bihar,PASHCHIM CHAMPARAN,2013,Rabi       ,Barley,25,55,55,120.0,174.0
Bihar,PASHCHIM CHAMPARAN,2013,Rabi       ,Gram,36,35,45,26.0,30.0
Bihar,PASHCHIM CHAMPARAN,2013,Rabi       ,Khesari,37,40,46,1224.0,1366.0
Bihar,PASHCHIM CHAMPARAN,2013,Rabi       ,Linseed,36,41,50,1857.0,1578.0
Bihar,PASHCHIM CHAMPARAN,2013,Rabi       ,Maize,37,42,55,5081.0,14435.0
Bihar,PASHCHIM CHAMPARAN,2013,Rabi       ,Masoor,36,40,54,10493.0,29905.0
Bihar,PASHCHIM CHAMPARAN,2013,Rabi       ,Other  Rabi pulses,34,45,52,102.0,103.0
Bihar,PASHCHIM CHAMPARAN,2013,Rabi       ,Peas & beans (Pulses),34,55,62,490.0,519.0
Bihar,PASHCHIM CHAMPARAN,2013,Rabi       ,Rapeseed &Mustard,35,50,59,7838.0,8167.0
Bihar,PASHCHIM CHAMPARAN,2013,Rabi       ,Sunflower,25,55,55,21.0,30.0
Bihar,PASHCHIM CHAMPARAN,2013,Rabi       ,Wheat,36,35,45,67961.0,195217.0
Bihar,PASHCHIM CHAMPARAN,2013,Summer     ,Maize,37,40,46,3423.0,11637.0
Bihar,PASHCHIM CHAMPARAN,2013,Summer     ,Moong(Green Gram),36,41,50,854.0,492.0
Bihar,PASHCHIM CHAMPARAN,2013,Summer     ,Rice,37,42,55,189.0,437.0
Bihar,PASHCHIM CHAMPARAN,2013,Whole Year ,Sugarcane,36,40,54,149977.0,7288132.0
Bihar,PASHCHIM CHAMPARAN,2013,Winter     ,Rice,34,45,52,114420.0,239053.0
Bihar,PASHCHIM CHAMPARAN,2014,Autumn     ,Maize,34,55,62,2073.0,4874.0
Bihar,PASHCHIM CHAMPARAN,2014,Autumn     ,Rice,35,50,59,43085.0,78658.0
Bihar,PASHCHIM CHAMPARAN,2014,Kharif     ,Arhar/Tur,25,55,55,494.0,750.0
Bihar,PASHCHIM CHAMPARAN,2014,Kharif     ,Bajra,36,35,45,1.0,1.0
Bihar,PASHCHIM CHAMPARAN,2014,Kharif     ,Groundnut,37,40,46,166.0,170.0
Bihar,PASHCHIM CHAMPARAN,2014,Kharif     ,Horse-gram,36,41,50,34.0,33.0
Bihar,PASHCHIM CHAMPARAN,2014,Kharif     ,Mesta,37,42,55,12.0,155.0
Bihar,PASHCHIM CHAMPARAN,2014,Kharif     ,Moong(Green Gram),36,40,54,8.0,4.0
Bihar,PASHCHIM CHAMPARAN,2014,Kharif     ,Other Kharif pulses,34,45,52,133.0,101.0
Bihar,PASHCHIM CHAMPARAN,2014,Kharif     ,Ragi,34,55,62,7.0,9.0
Bihar,PASHCHIM CHAMPARAN,2014,Kharif     ,Sannhamp,35,50,59,1.0,1.0
Bihar,PASHCHIM CHAMPARAN,2014,Kharif     ,Sesamum,25,55,55,66.0,58.0
Bihar,PASHCHIM CHAMPARAN,2014,Kharif     ,Urad,36,35,45,160.0,146.0
Bihar,PASHCHIM CHAMPARAN,2014,Rabi       ,Barley,37,40,46,2127.0,4043.0
Bihar,PASHCHIM CHAMPARAN,2014,Rabi       ,Gram,36,41,50,24.0,23.0
Bihar,PASHCHIM CHAMPARAN,2014,Rabi       ,Khesari,37,42,55,1110.0,1099.0
Bihar,PASHCHIM CHAMPARAN,2014,Rabi       ,Linseed,36,40,54,1730.0,1490.0
Bihar,PASHCHIM CHAMPARAN,2014,Rabi       ,Maize,34,45,52,4641.0,13083.0
Bihar,PASHCHIM CHAMPARAN,2014,Rabi       ,Masoor,34,55,62,10238.0,4525.0
Bihar,PASHCHIM CHAMPARAN,2014,Rabi       ,Other  Rabi pulses,35,50,59,90.0,90.0
Bihar,PASHCHIM CHAMPARAN,2014,Rabi       ,Peas & beans (Pulses),25,55,55,454.0,352.0
Bihar,PASHCHIM CHAMPARAN,2014,Rabi       ,Rapeseed &Mustard,36,35,45,7341.0,6871.0
Bihar,PASHCHIM CHAMPARAN,2014,Rabi       ,Sunflower,37,40,46,19.0,28.0
Bihar,PASHCHIM CHAMPARAN,2014,Rabi       ,Wheat,36,41,50,65585.0,80074.0
Bihar,PASHCHIM CHAMPARAN,2014,Summer     ,Maize,37,42,55,3111.0,10365.0
Bihar,PASHCHIM CHAMPARAN,2014,Summer     ,Moong(Green Gram),36,40,54,832.0,431.0
Bihar,PASHCHIM CHAMPARAN,2014,Summer     ,Rice,34,45,52,172.0,353.0
Bihar,PASHCHIM CHAMPARAN,2014,Whole Year ,Sugarcane,34,55,62,149624.0,9614539.0
Bihar,PASHCHIM CHAMPARAN,2014,Winter     ,Rice,35,50,59,109718.0,289137.0
Bihar,PATNA,1997,Autumn     ,Rice,25,55,55,1179.0,1594.0
Bihar,PATNA,1997,Kharif     ,Arhar/Tur,36,35,45,810.0,1136.0
Bihar,PATNA,1997,Kharif     ,Castor seed,37,40,46,36.0,28.0
Bihar,PATNA,1997,Kharif     ,Maize,36,41,50,5545.0,2878.0
Bihar,PATNA,1997,Kharif     ,Other Kharif pulses,37,42,55,2.0,1.0
Bihar,PATNA,1997,Kharif     ,Small millets,36,40,54,496.0,408.0
Bihar,PATNA,1997,Rabi       ,Barley,34,45,52,963.0,1197.0
Bihar,PATNA,1997,Rabi       ,Gram,34,55,62,9567.0,8783.0
Bihar,PATNA,1997,Rabi       ,Linseed,35,50,59,354.0,262.0
Bihar,PATNA,1997,Rabi       ,Maize,25,55,55,855.0,1335.0
Bihar,PATNA,1997,Rabi       ,Other  Rabi pulses,36,35,45,505.0,520.0
Bihar,PATNA,1997,Rabi       ,Rapeseed &Mustard,37,40,46,1530.0,1506.0
Bihar,PATNA,1997,Rabi       ,Safflower,36,41,50,71.0,55.0
Bihar,PATNA,1997,Rabi       ,Sunflower,37,42,55,92.0,69.0
Bihar,PATNA,1997,Rabi       ,Wheat,36,40,54,60566.0,168132.0
Bihar,PATNA,1997,Summer     ,Maize,34,45,52,1835.0,3756.0
Bihar,PATNA,1997,Summer     ,Rice,34,55,62,146.0,286.0
Bihar,PATNA,1997,Whole Year ,Coriander,35,50,59,92.0,42.0
Bihar,PATNA,1997,Whole Year ,Dry chillies,25,55,55,91.0,77.0
Bihar,PATNA,1997,Whole Year ,Garlic,36,35,45,5.0,7.0
Bihar,PATNA,1997,Whole Year ,Onion,37,40,46,575.0,4543.0
Bihar,PATNA,1997,Whole Year ,Potato,36,41,50,4799.0,52436.0
Bihar,PATNA,1997,Whole Year ,Ragi,37,42,55,69.0,61.0
Bihar,PATNA,1997,Whole Year ,Sannhamp,36,40,54,13.0,7.0
Bihar,PATNA,1997,Whole Year ,Sugarcane,34,45,52,375.0,18990.0
Bihar,PATNA,1997,Whole Year ,Sweet potato,34,55,62,30.0,396.0
Bihar,PATNA,1997,Winter     ,Rice,35,50,59,95558.0,182653.0
Bihar,PATNA,1998,Kharif     ,Arhar/Tur,25,55,55,1697.0,2579.0
Bihar,PATNA,1998,Kharif     ,Blackgram,36,35,45,5.0,5.0
Bihar,PATNA,1998,Kharif     ,Castor seed,37,40,46,50.0,42.0
Bihar,PATNA,1998,Kharif     ,Jowar,36,41,50,7.0,8.0
Bihar,PATNA,1998,Kharif     ,Maize,37,42,55,4727.0,10375.0
Bihar,PATNA,1998,Kharif     ,Other Kharif pulses,36,40,54,26.0,14.0
Bihar,PATNA,1998,Kharif     ,Ragi,34,45,52,620.0,528.0
Bihar,PATNA,1998,Kharif     ,Small millets,34,55,62,5.0,5.0
Bihar,PATNA,1998,Kharif     ,Sunflower,35,50,59,42.0,33.0
Bihar,PATNA,1998,Rabi       ,Barley,25,55,55,897.0,1683.0
Bihar,PATNA,1998,Rabi       ,Gram,36,35,45,9802.0,16644.0
Bihar,PATNA,1998,Rabi       ,Linseed,37,40,46,265.0,131.0
Bihar,PATNA,1998,Rabi       ,Maize,36,41,50,674.0,2011.0
Bihar,PATNA,1998,Rabi       ,Other  Rabi pulses,37,42,55,56102.0,83142.0
Bihar,PATNA,1998,Rabi       ,Rapeseed &Mustard,36,40,54,1771.0,1612.0
Bihar,PATNA,1998,Rabi       ,Wheat,34,45,52,62838.0,157981.0
Bihar,PATNA,1998,Summer     ,Maize,34,55,62,2276.0,7410.0
Bihar,PATNA,1998,Summer     ,Rice,35,50,59,25.0,56.0
Bihar,PATNA,1998,Whole Year ,Coriander,25,55,55,140.0,86.0
Bihar,PATNA,1998,Whole Year ,Dry chillies,36,35,45,410.0,640.0
Bihar,PATNA,1998,Whole Year ,Garlic,37,40,46,4.0,6.0
Bihar,PATNA,1998,Whole Year ,Onion,36,41,50,1324.0,12406.0
Bihar,PATNA,1998,Whole Year ,Potato,37,42,55,7147.0,86719.0
Bihar,PATNA,1998,Whole Year ,Sannhamp,36,40,54,5.0,3.0
Bihar,PATNA,1998,Whole Year ,Sugarcane,34,45,52,380.0,8930.0
Bihar,PATNA,1998,Whole Year ,Sweet potato,34,55,62,5.0,54.0
Bihar,PATNA,1998,Winter     ,Rice,35,50,59,112521.0,286139.0
Bihar,PATNA,1999,Kharif     ,Arhar/Tur,25,55,55,1844.0,2803.0
Bihar,PATNA,1999,Kharif     ,Jowar,36,35,45,814.0,1687.0
Bihar,PATNA,1999,Kharif     ,Maize,37,40,46,9850.0,28053.0
Bihar,PATNA,1999,Kharif     ,Moong(Green Gram),36,41,50,9.0,5.0
Bihar,PATNA,1999,Kharif     ,Ragi,37,42,55,110.0,108.0
Bihar,PATNA,1999,Kharif     ,Rice,36,40,54,658.0,700.0
Bihar,PATNA,1999,Kharif     ,Sunflower,34,45,52,35.0,50.0
Bihar,PATNA,1999,Kharif     ,Urad,34,55,62,2.0,1.0
Bihar,PATNA,1999,Rabi       ,Gram,35,50,59,11690.0,13619.0
Bihar,PATNA,1999,Rabi       ,Khesari,25,55,55,31129.0,43643.0
Bihar,PATNA,1999,Rabi       ,Linseed,36,35,45,469.0,243.0
Bihar,PATNA,1999,Rabi       ,Maize,37,40,46,848.0,2552.0
Bihar,PATNA,1999,Rabi       ,Masoor,36,41,50,32763.0,39217.0
Bihar,PATNA,1999,Rabi       ,Moong(Green Gram),37,42,55,34.0,13.0
Bihar,PATNA,1999,Rabi       ,Peas & beans (Pulses),36,40,54,2976.0,2024.0
Bihar,PATNA,1999,Rabi       ,Rapeseed &Mustard,34,45,52,2555.0,1699.0
Bihar,PATNA,1999,Rabi       ,Wheat,34,55,62,71387.0,186317.0
Bihar,PATNA,1999,Summer     ,Maize,35,50,59,5797.0,14062.0
Bihar,PATNA,1999,Summer     ,Rice,25,55,55,22.0,47.0
Bihar,PATNA,1999,Whole Year ,Coriander,36,35,45,162.0,84.0
Bihar,PATNA,1999,Whole Year ,Dry chillies,37,40,46,438.0,566.0
Bihar,PATNA,1999,Whole Year ,Garlic,36,41,50,4.0,6.0
Bihar,PATNA,1999,Whole Year ,Onion,37,42,55,1313.0,22295.0
Bihar,PATNA,1999,Whole Year ,Potato,36,40,54,6209.0,73892.0
Bihar,PATNA,1999,Whole Year ,Sugarcane,34,45,52,497.0,10792.0
Bihar,PATNA,1999,Whole Year ,Sweet potato,34,55,62,12.0,164.0
Bihar,PATNA,2000,Autumn     ,Rice,35,50,59,99073.0,201703.0
Bihar,PATNA,2000,Kharif     ,Arhar/Tur,25,55,55,1326.0,2392.0
Bihar,PATNA,2000,Kharif     ,Maize,36,35,45,6605.0,18274.0
Bihar,PATNA,2000,Kharif     ,Moong(Green Gram),37,40,46,276.0,174.0
Bihar,PATNA,2000,Kharif     ,Ragi,36,41,50,103.0,113.0
Bihar,PATNA,2000,Kharif     ,Rice,37,42,55,679.0,840.0
Bihar,PATNA,2000,Kharif     ,Small millets,36,40,54,32.0,18.0
Bihar,PATNA,2000,Kharif     ,Sunflower,34,45,52,40.0,58.0
Bihar,PATNA,2000,Kharif     ,Urad,34,55,62,4.0,3.0
Bihar,PATNA,2000,Rabi       ,Barley,35,50,59,846.0,1411.0
Bihar,PATNA,2000,Rabi       ,Gram,25,55,55,12301.0,20112.0
Bihar,PATNA,2000,Rabi       ,Khesari,36,35,45,21193.0,28780.0
Bihar,PATNA,2000,Rabi       ,Linseed,37,40,46,3384.0,2369.0
Bihar,PATNA,2000,Rabi       ,Maize,36,41,50,1435.0,2216.0
Bihar,PATNA,2000,Rabi       ,Masoor,37,42,55,28266.0,35248.0
Bihar,PATNA,2000,Rabi       ,Moong(Green Gram),36,40,54,96.0,56.0
Bihar,PATNA,2000,Rabi       ,Peas & beans (Pulses),34,45,52,3363.0,3235.0
Bihar,PATNA,2000,Rabi       ,Rapeseed &Mustard,34,55,62,3098.0,3730.0
Bihar,PATNA,2000,Rabi       ,Wheat,35,50,59,61360.0,162834.0
Bihar,PATNA,2000,Summer     ,Maize,25,55,55,2127.0,5739.0
Bihar,PATNA,2000,Summer     ,Rice,36,35,45,174.0,247.0
Bihar,PATNA,2000,Whole Year ,Coriander,37,40,46,78.0,46.0
Bihar,PATNA,2000,Whole Year ,Dry chillies,36,41,50,671.0,1436.0
Bihar,PATNA,2000,Whole Year ,Garlic,37,42,55,5.0,6.0
Bihar,PATNA,2000,Whole Year ,Onion,36,40,54,570.0,9080.0
Bihar,PATNA,2000,Whole Year ,Potato,34,45,52,7021.0,83639.0
Bihar,PATNA,2000,Whole Year ,Sugarcane,34,55,62,614.0,17263.0
Bihar,PATNA,2000,Whole Year ,Sweet potato,35,50,59,134.0,1630.0
Bihar,PATNA,2001,Autumn     ,Maize,25,55,55,2370.0,3930.0
Bihar,PATNA,2001,Autumn     ,Rice,36,35,45,100152.0,198176.0
Bihar,PATNA,2001,Kharif     ,Arhar/Tur,37,40,46,1105.0,800.0
Bihar,PATNA,2001,Kharif     ,Moong(Green Gram),36,41,50,9.0,5.0
Bihar,PATNA,2001,Kharif     ,Ragi,37,42,55,22.0,19.0
Bihar,PATNA,2001,Kharif     ,Rice,36,40,54,163.0,276.0
Bihar,PATNA,2001,Kharif     ,Small millets,34,45,52,19.0,15.0
